name,mass,GeoLocation
Queen Alexandra Range 94655,36.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94656,18.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94657,27.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94658,25.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94659,18.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94660,37.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94661,57.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94662,10.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94663,24.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94664,10.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94665,38.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94666,4.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94667,32.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94668,7.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94669,2.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94670,26.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94671,26.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94672,20.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94673,74.59999999999998,"(-84.000000, 168.000000)"
Queen Alexandra Range 94674,2.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94675,1.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94676,33.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94677,55.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94678,13.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94679,23.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94680,4.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94681,10.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94682,3.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94683,1.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94684,4.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94685,2.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94686,4.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94687,18.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94688,10.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94689,2.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94690,2.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94691,9.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94692,1.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94693,1.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94694,16.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94695,12.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94696,3.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94697,18.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94698,10.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94699,5.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94700,3.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94701,2.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94702,1.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94703,9.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94704,3.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94705,15.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94706,7.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94707,11.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94708,3.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94709,14.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94710,2.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94711,2.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94712,4.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94713,2.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94714,118.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94715,30.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94716,128.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94717,21.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94718,71.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94719,141.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94720,39.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94721,5.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94722,16.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94723,17.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94724,2.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94725,2.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94726,2.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94727,14.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94728,14.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94729,14.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94730,14.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94731,1.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94732,7.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94733,2.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94734,11.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94735,1.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94736,1.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94737,2.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94738,34.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94739,1.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94740,17.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94742,5.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94743,5.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94744,11.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94745,1.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94746,2.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94747,2.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 94748,22.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94749,23.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94750,1.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 94751,6.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94752,1.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 94753,28.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94754,3.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94755,1.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94756,3.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94757,38.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94758,21.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94759,3.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94760,5.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94761,5.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94762,27.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94763,5.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94764,7.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94765,1.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94766,5.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 94767,23.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94768,4.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 94769,47.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 94770,22.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 94771,17.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94772,17.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94773,4.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 94774,32.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94775,1.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 94776,3.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 94777,18.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97001,2358.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97002,1384.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97003,1384.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97004,13.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97005,13.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97006,4057.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97007,508.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97008,452.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97009,377.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97010,430.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97011,402.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97012,1272.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97013,706.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97014,142.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97015,101.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97016,488.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97017,305.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97018,2883.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97019,236.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97020,163.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97021,205.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97022,206.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97023,394.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97024,348.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97025,143.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97026,340.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97027,375.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97028,910.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97029,824.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97030,413.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97031,349.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97032,434.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97033,367.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97034,677.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97035,244.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97036,182.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97037,213.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97038,266.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97039,322.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97040,314.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97041,272.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97042,214.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97043,153.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97044,122.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97045,122.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97046,130.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97047,183.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97048,128.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97049,143.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97050,191.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97051,141.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97052,139.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97053,75.09999999999998,"(-84.000000, 168.000000)"
Queen Alexandra Range 97054,179.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97055,32.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97056,36.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97057,191.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97058,143.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97059,99.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97060,60.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97061,27.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97062,93.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97063,32.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97064,19.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97065,57.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97066,34.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97067,17.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97068,66.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97069,94.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97070,123.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97071,25.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97072,37.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97073,14.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97074,33.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97075,91.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97076,5.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97077,20.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97078,82.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97079,59.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97080,73.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97081,39.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97082,14.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97083,37.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97084,62.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97085,83.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97086,108.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97087,37.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97088,63.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97089,29.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97090,86.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97091,22.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97092,20.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97093,8.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97094,7.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97095,19.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97096,11.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97097,30.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97098,3.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97099,25.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97100,16.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971000,16.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971001,22.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 971002,4.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 971003,52.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 971004,7.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971005,15.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 971006,21.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 971007,7.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971008,1.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 971009,1.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97101,70.90000000000002,"(-84.000000, 168.000000)"
Queen Alexandra Range 971010,2.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 971011,34.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 971012,22.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971013,6.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971014,6.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971015,0.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 971016,1.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 971018,0.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971019,4.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97102,20.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 971020,21.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971021,56.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 971022,37.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 971023,11.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 971024,3.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971025,26.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971026,64.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 971027,69.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971028,58.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971029,41.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97103,19.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 971030,4.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971031,4.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971032,2.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971033,8.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 971034,3.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971035,8.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 971036,37.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971037,27.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 971038,6.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 971039,8.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97104,17.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 971040,17.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 971041,4.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 971042,2.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 971043,76.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 971044,68.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 971045,479.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971046,17.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 971047,99.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971048,313.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 971049,3.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97105,8.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 971050,16.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 971051,98.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97106,18.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97107,15.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97108,5.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97109,2.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97110,55.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97111,12.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97112,8.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97113,28.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97114,3.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97115,18.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97116,20.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97117,12.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97118,13.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97119,8.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97120,25.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97121,24.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97122,3.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97123,22.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97124,14.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97125,3.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97126,51.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97127,27.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97128,34.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97129,27.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97130,12.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97131,2.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97132,1.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97133,18.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97134,4.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97135,10.0,"(-84.000000, 168.000000)"
Queen Alexandra Range 97136,7.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97137,16.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97138,13.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97139,20.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97140,24.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97141,20.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97142,14.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97143,32.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97144,31.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97145,5.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97146,5.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97147,18.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97148,29.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97149,29.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97150,0.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97151,1.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97152,1.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97153,7.5,"(-84.000000, 168.000000)"
Queen Alexandra Range 97154,9.1,"(-84.000000, 168.000000)"
Queen Alexandra Range 97155,27.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97156,6.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97157,4.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97158,45.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97159,45.2,"(-84.000000, 168.000000)"
Queen Alexandra Range 97160,32.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97161,1.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97162,4.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97163,8.7,"(-84.000000, 168.000000)"
Queen Alexandra Range 97164,11.9,"(-84.000000, 168.000000)"
Queen Alexandra Range 97165,7.3,"(-84.000000, 168.000000)"
Queen Alexandra Range 97166,5.6,"(-84.000000, 168.000000)"
Queen Alexandra Range 97167,2.4,"(-84.000000, 168.000000)"
Queen Alexandra Range 97168,24.8,"(-84.000000, 168.000000)"
Queen Alexandra Range 97169,15.2,"(-84.000000, 168.000000)"
