name,mass,GeoLocation,KE,crater_diameter,crater_depth
Aachen,21.0,"(50.775000, 6.083330)",4200000.0,85.1581490114354,12.200466247833944
Aarhus,720.0,"(56.183330, 10.233330)",144000000.0,240.82579670840073,34.50271099661889
Abee,107000.0,"(54.216670, -113.000000)",21400000000.0,1048.3427293037905,150.1943176725868
Acapulco,1914.0,"(16.883330, -99.900000)",382800000.0,321.0558895304527,45.99714283783453
Achiras,780.0,"(-33.166670, -64.950000)",156000000.0,246.5622253717021,35.324559581894235
Adhi Kot,4239.0,"(32.100000, 71.800000)",847800000.0,405.6389868477447,58.11522238672538
Adzhi-Bogdo (stone),910.0,"(44.833330, 95.166670)",182000000.0,257.99755603609543,36.96288037002006
Agen,30000.0,"(44.216670, 0.616670)",6000000000.0,721.2451064114151,103.33158575353995
Aguada,1620.0,"(-31.600000, -65.233330)",324000000.0,305.6890514212199,43.79556152278684
Aguila Blanca,1440.0,"(-30.866670, -64.550000)",288000000.0,295.28128859451255,42.30445866819505
Aioun el Atrouss,1000.0,"(16.398060, -9.570280)",200000000.0,265.2537415067717,38.00246198317984
Aïr,24000.0,"(19.083330, 8.383330)",4800000000.0,675.432019132552,96.76802100320957
Akaba,779.0,"(29.516670, 35.050000)",155800000.0,246.46921667043787,35.3112343800938
Akbarpur,1800.0,"(29.716670, 77.950000)",360000000.0,315.30957724977804,45.173878243151165
Akwanga,3000.0,"(8.916670, 8.433330)",600000000.0,366.4231294655572,52.496831781417605
Akyumak,50000.0,"(39.916670, 42.816670)",10000000000.0,838.1632150476507,120.08224854666179
Al Rais,160.0,"(24.416670, 39.516670)",32000000.0,154.73665538849275,22.16886303055399
Al Zarnkh,700.0,"(13.660330, 28.960000)",140000000.0,238.83878437669935,34.218035047594945
Alais,6000.0,"(44.116670, 4.083330)",1200000000.0,449.2786707996776,64.36740726042669
Albareto,2000.0,"(44.650000, 11.016670)",400000000.0,325.2328764906899,46.59557280628268
Alberta,625.0,"(2.000000, 22.666670)",125000000.0,231.00949547278506,33.09634585958876
Alby sur Chéran,252.0,"(45.821330, 6.015330)",50400000.0,176.85340163952054,25.337492448642188
Aldsworth,700.0,"(51.783330, -1.783330)",140000000.0,238.83878437669935,34.218035047594945
Aleppo,3200.0,"(36.233330, 37.133330)",640000000.0,373.44455115841123,53.50277917893526
Alessandria,908.0,"(44.883330, 8.750000)",181600000.0,257.8306636979983,36.93896998256316
Alexandrovsky,9251.0,"(50.950000, 31.816670)",1850200000.0,510.29064847607964,73.1084917367295
Alfianello,228000.0,"(45.266670, 10.150000)",45600000000.0,1309.5743404721757,187.62053573774438
Allegan,32000.0,"(42.533330, -85.883330)",6400000000.0,735.065647825949,105.31163171522671
Allende,2000000.0,"(26.966670, -105.316670)",400000000000.0,2480.2441858103334,185.6196272616979
Almahata Sitta,3950.0,"(20.745750, 32.412750)",790000000.0,397.30197534821,56.92079262764011
Alta'ameem,6000.0,"(35.273330, 44.215560)",1200000000.0,449.2786707996776,64.36740726042669
Ambapur Nagla,6400.0,"(27.666670, 78.250000)",1280000000.0,457.88777527921883,65.60081932780986
Andhara,2700.0,"(26.583330, 85.566670)",540000000.0,355.2430593517593,50.89508174744855
Andover,3200.0,"(44.616670, -70.750000)",640000000.0,373.44455115841123,53.50277917893526
Andreevka,600.0,"(48.700000, 37.500000)",120000000.0,228.25263574493795,32.70137515566828
Andura,17900.0,"(20.883330, 76.866670)",3579999999.9999995,619.620238998497,88.77196017213598
Northwest Africa 5815,256.8,"(0.000000, 0.000000)",51360000.00000001,177.83752833414468,25.478486641925343
Angra dos Reis (stone),1500.0,"(-22.966670, -44.316670)",300000000.0,298.84772755481737,42.8154164410597
Ankober,6500.0,"(9.533330, 39.716670)",1300000000.0,459.9804107304121,65.90062772533474
Anlong,2500.0,"(25.150000, 105.183330)",500000000.0,347.29271631847814,49.75604933584431
Aomori,320.0,"(40.810560, 140.785560)",64000000.0,189.72568396085506,27.181682908593853
Appley Bridge,15000.0,"(53.583330, -2.716670)",3000000000.0,588.233776004973,84.27527386745882
Apt,3200.0,"(43.866670, 5.383330)",640000000.0,373.44455115841123,53.50277917893526
Arbol Solo,810.0,"(-33.000000, -66.000000)",162000000.0,249.3141699020568,35.7188260936522
Archie,5070.0,"(38.500000, -94.300000)",1014000000.0,427.5671779513226,61.25683782272234
Arroyo Aguiar,7450.0,"(-31.416670, -60.666670)",1490000000.0,478.8094114922815,68.5982273202341
Asco,41.0,"(42.450000, 9.033330)",8200000.0,103.67672040941402,14.853591144534102
Ash Creek,9500.0,"(31.805000, -97.010000)",1900000000.0,514.292310331437,73.68180316926166
Ashdon,1300.0,"(52.050000, 0.300000)",260000000.0,286.5314241854501,41.05088016002956
Assisi,2000.0,"(43.033330, 12.550000)",400000000.0,325.2328764906899,46.59557280628268
Atarra,1280.0,"(25.254170, 80.625000)",256000000.0,285.227877768812,40.86412323490496
Atemajac,94.2,"(20.066670, -103.666670)",18840000.0,132.41277553918317,18.97055792665104
Athens,265.0,"(34.750000, -87.000000)",53000000.0,179.48912071381028,25.715107532787872
Atoka,1384.2,"(34.316670, -96.150000)",276840000.0,291.8690864647214,41.8155981492832
Aubres,800.0,"(44.383330, 5.166670)",160000000.0,248.4049716466086,35.58856677311794
Aumale,50000.0,"(36.166670, 3.666670)",10000000000.0,838.1632150476507,120.08224854666179
Aumieres,2000.0,"(44.333330, 3.233330)",400000000.0,325.2328764906899,46.59557280628268
Ausson,50000.0,"(43.083330, 0.583330)",10000000000.0,838.1632150476507,120.08224854666179
Avanhandava,9330.0,"(-21.460280, -49.950830)",1866000000.0,511.5684000304293,73.29155307487423
Avce,1230.0,"(46.000000, 13.500000)",246000000.0,281.9048915928878,40.38804453718764
Avilez,146.0,"(25.000000, -103.500000)",29200000.0,150.6252197065731,21.579824484628514
Awere,134.0,"(2.716670, 32.833330)",26800000.0,146.87336318997345,21.04230224713433
Aztec,2830.0,"(36.800000, -108.000000)",566000000.0,360.1902139084337,51.60385234535597
Bachmut,18000.0,"(48.600000, 38.000000)",3600000000.0,620.6362844172776,88.91752730789457
Bahjoi,10322.0,"(28.483330, 78.500000)",2064399999.9999998,526.998608127984,75.50221330265806
Bald Mountain,3700.0,"(35.966670, -82.483330)",740000000.0,389.7352121140657,55.83671505532073
Baldwyn,345.0,"(34.500000, -88.666670)",69000000.0,193.96979837818355,27.789730116073766
Bali,1000.0,"(5.383330, 16.383330)",200000000.0,265.2537415067717,38.00246198317984
Ban Rong Du,16700.0,"(16.666670, 101.183330)",3340000000.0,607.1030751069547,86.97864693846225
Bandong,11500.0,"(-6.916670, 107.600000)",2300000000.0,544.0173534563061,77.94046061508841
Bansur,15000.0,"(27.700000, 76.333330)",3000000000.0,588.233776004973,84.27527386745882
Banswal,14.0,"(30.400000, 78.200000)",2800000.0,75.5853753009751,10.828990893937517
Banten,629.0,"(-6.333330, 106.000000)",125800000.0,231.44333214898637,33.158500917989045
Barbotan,6400.0,"(43.950000, -0.050000)",1280000000.0,457.88777527921883,65.60081932780986
Barea,3200.0,"(42.383330, -2.500000)",640000000.0,373.44455115841123,53.50277917893526
Barnaul,23.2,"(52.733330, 84.083330)",4640000.0,87.69029576120212,12.563242697459954
Barntrup,17.0,"(52.000000, 9.100000)",3400000.0000000005,80.02700177545101,11.465335325050647
Baroti,4500.0,"(31.616670, 76.800000)",900000000.0,412.8300658164737,59.145476299732636
Barwell,44000.0,"(52.565280, -1.339720)",8800000000.0,807.2367972742078,115.65147215483773
Bassikounou,29560.0,"(15.783330, -5.900000)",5912000000.0,718.1177992782638,102.8835416665378
Baszkówka,15500.0,"(52.033330, 20.935830)",3100000000.0,593.9338407895359,85.09191266036152
Bath,21000.0,"(45.416670, -98.316670)",4200000000.0,649.4208280509699,93.04144095725077
Bath Furnace,86000.0,"(38.250000, -83.750000)",17200000000.0,983.099585560724,140.84704107744884
Battle Mountain,2900.0,"(40.668130, -117.189130)",580000000.0,362.78787995761377,51.976015635940286
Bawku,1557.0,"(11.083330, -0.183330)",311400000.0,302.1437391425316,43.28763053442823
Baxter,611.0,"(36.750000, -93.500000)",122200000.0,229.47545436542362,32.87656634382404
Beardsley,16000.0,"(39.800000, -101.200000)",3200000000.0,599.5055464342438,85.89016165297403
Beaver Creek,14000.0,"(51.166670, -117.333330)",2800000000.0,576.4183179922218,82.582492866924
Beddgelert,794.0,"(53.016670, -4.100000)",158800000.0,247.85559575241345,35.50985860329145
Bells,375.0,"(33.600000, -96.466670)",75000000.0,198.78523079164708,28.479629101798526
Benares (a),3700.0,"(25.366670, 82.916670)",740000000.0,389.7352121140657,55.83671505532073
Benguerir,25000.0,"(32.250000, -8.150000)",5000000000.0,683.5899592429381,97.93679550246802
Beni M'hira,19000.0,"(32.866670, 10.800000)",3800000000.0,630.5840079615452,90.34272110030925
Benld,1770.5,"(39.083330, -89.150000)",354100000.0,313.78091987594274,44.95487004592655
Benoni,3880.0,"(-26.166670, 28.416670)",776000000.0,395.21819376351056,56.62225270882893
Bensour,45000.0,"(30.000000, -7.000000)",9000000000.0,812.5897106547742,116.41837514398571
Benton,2840.0,"(45.950000, -67.550000)",568000000.0,360.56406582102994,51.657413486529975
Berduc,270.0,"(-31.910000, -58.328330)",54000000.0,180.47855350624556,25.85686192187148
Béréba,18000.0,"(11.650000, -3.650000)",3600000000.0,620.6362844172776,88.91752730789457
Berlanguillas,1440.0,"(41.683330, -3.800000)",288000000.0,295.28128859451255,42.30445866819505
Berthoud,960.0,"(40.305830, -105.023250)",192000000.0,262.0882120720436,37.54894185065865
Bethlehem,13.9,"(42.533330, -73.833330)",2780000.0,75.42619008550508,10.806184693109511
Beuste,2000.0,"(43.216670, -0.233330)",400000000.0,325.2328764906899,46.59557280628268
Beyrout,1100.0,"(33.883330, 35.500000)",220000000.00000003,272.7941842093522,39.08276865675732
Bhagur,18.0,"(20.883330, 74.833330)",3599999.9999999995,81.38364971898008,11.659700017535885
Bhawad,678.0,"(26.508330, 73.115280)",135600000.0,236.60622769474213,33.89818036826252
Bherai,100.0,"(20.833330, 71.466670)",20000000.0,134.7601601748919,19.306863815765684
Bhola,1047.0,"(22.683330, 90.650000)",209400000.0,268.8610173206309,38.51927038407295
Bholghati,2500.0,"(22.083330, 86.900000)",500000000.0,347.29271631847814,49.75604933584431
Bialystok,4000.0,"(53.100000, 23.200000)",800000000.0,398.7744841959485,57.13175651900014
Bielokrynitschie,1900.0,"(50.133330, 27.166670)",380000000.0,320.3634430711838,45.897937186316575
Bilanga,25000.0,"(12.450000, -0.083330)",5000000000.0,683.5899592429381,97.93679550246802
Binningup,488.1,"(-33.156390, 115.676390)",97620000.0,214.80874551911882,30.77529138278513
Birni N'konni,560.0,"(13.766670, 5.300000)",112000000.00000001,223.66787787492856,32.044524527784986
Bishopville,6000.0,"(34.166670, -80.283330)",1200000000.0,449.2786707996776,64.36740726042669
Bishunpur,1039.0,"(25.383330, 82.600000)",207799999.99999997,268.2552010702042,38.43247609836427
Bjelaja Zerkov,1850.0,"(49.783330, 30.166670)",370000000.0,317.86061829192266,45.539361646593214
Bjurböle,330000.0,"(60.400000, 25.800000)",66000000000.0,1460.0121442653756,109.26622127230156
Black Moshannan Park,705.0,"(40.916670, -78.083330)",141000000.0,239.3392566336129,34.289736874716986
Blackwell,2381.0,"(36.833330, -97.333330)",476199999.99999994,342.34694499075545,49.04747691084617
Blanket,5100.0,"(31.833330, -98.833330)",1019999999.9999999,428.30969729045864,61.363217332383556
Blansko,470.0,"(49.366670, 16.633330)",94000000.0,212.4347199523882,30.435168691831596
Bloomington,67.8,"(40.480000, -89.004170)",13560000.0,120.20600712886228,17.221714536862862
Bo Xian,7500.0,"(33.833330, 115.833330)",1500000000.0,479.7522675123586,68.73330873267736
Bocas,56.0,"(23.000000, -102.000000)",11200000.0,113.63277621339056,16.279978685926714
Bogou,8800.0,"(12.500000, 0.700000)",1760000000.0000002,502.84469464818386,72.0417223269344
Boguslavka,256000.0,"(44.550000, 131.633330)",51200000000.0,1354.9550636451472,194.1221564023714
Borgo San Donino,1676.0,"(44.866670, 10.050000)",335200000.0,308.7596259390587,44.23547762243481
Bori,8600.0,"(21.950000, 78.033330)",1720000000.0,499.45632007098703,71.5562755418175
Boriskino,1342.0,"(54.233330, 52.483330)",268400000.00000003,289.223470727834,41.43656518676191
Borkut,7000.0,"(48.150000, 24.283330)",1400000000.0,470.1158049280228,67.35270877984235
Borodino,500.0,"(55.466670, 35.866670)",100000000.0,216.33590103968274,30.994084411991665
Botschetschki,614.0,"(51.333330, 33.883330)",122800000.0,229.80625027403298,32.92395892298129
Boumdeid (2003),190.0,"(17.710670, -11.371500)",38000000.0,162.7582278659411,23.318100366049862
Boumdeid (2011),3599.0,"(17.174930, -11.341330)",719800000.0,386.5757432981688,55.3840632175705
Bovedy,5460.0,"(54.566670, -6.333330)",1092000000.0,436.9883658832506,62.6065957344702
Bradford Woods,762.0,"(40.500000, -80.083330)",152400000.0,244.8750149851315,35.08283575847499
Braunau,39000.0,"(50.600000, 16.300000)",7800000000.0,779.1007446414229,111.62046673165182
Breitscheid,1500.0,"(50.666940, 8.183610)",300000000.0,298.84772755481737,42.8154164410597
Bremervörde,7250.0,"(53.400000, 9.100000)",1450000000.0,474.9926902527223,68.05141202186049
Brient,219.0,"(52.133330, 59.316670)",43800000.0,169.70167646289468,24.312876687918088
Bruderheim,303000.0,"(53.900000, -112.883330)",60600000000.0,1423.8157592914563,106.5573107845688
Bukhara,5300.0,"(39.779780, 64.600350)",1060000000.0,433.18264799312385,62.06135686765272
Bunburra Rockhole,324.0,"(-31.350000, 129.190000)",64800000.0,190.4201075053094,27.28117181381511
Bununu,357.0,"(10.016670, 9.583330)",71400000.0,195.93013642042465,28.070584484050876
Bur-Gheluai,120000.0,"(5.000000, 48.000000)",24000000000.0,1084.298165425582,155.34559315147445
Burnwell,1504.0,"(37.621940, -82.237220)",300800000.0,299.08188360486184,42.848963588554774
Bursa,25000.0,"(40.200000, 29.233330)",5000000000.0,683.5899592429381,97.93679550246802
Buschhof,5000.0,"(46.450000, 25.783330)",1000000000.0,425.8224915920375,61.00687951237138
Bustee,1500.0,"(26.783330, 82.833330)",300000000.0,298.84772755481737,42.8154164410597
Butsura,29000.0,"(27.083330, 84.083330)",5800000000.0,714.0897013418364,102.30644278067835
Buzzard Coulee,41000.0,"(52.996000, -109.848170)",8200000000.0,790.6444937976423,113.2743204566195
Cabezo de Mayo,25000.0,"(37.983330, -1.166670)",5000000000.0,683.5899592429381,97.93679550246802
Cabin Creek,48500.0,"(35.500000, -93.500000)",9700000000.0,830.6884343366795,119.01134915731599
Cacak,212.0,"(43.838890, 20.333330)",42400000.0,168.08807177805826,24.081698230856393
Cali,478.0,"(3.405000, -76.510000)",95600000.0,213.49183147319278,30.58661929966527
Calivo,2400.0,"(11.750000, 122.333330)",480000000.0,343.14813645420213,49.162262278087084
Campos Sales,23680.0,"(-7.033330, -40.166670)",4736000000.0,672.7708653954207,96.38676193725914
Çanakkale,4000.0,"(39.800000, 26.600000)",800000000.0,398.7744841959485,57.13175651900014
Cañellas,945.0,"(41.250000, 1.666670)",189000000.0,260.87713323859697,37.375432602249
Cangas de Onis,34000.0,"(43.383330, -5.150000)",6800000000.0,748.2891842878242,107.20614577116804
Canon City,1400.0,"(38.470280, -105.241390)",280000000.0,292.8449733418389,41.95541183762883
Cape Girardeau,2300.0,"(37.266670, -89.583330)",459999999.99999994,338.87979451105946,48.55074403331484
Capilla del Monte,750.0,"(-30.883330, -64.550000)",150000000.0,243.73451641805607,34.91943842733481
Carancas,342.0,"(-16.664440, -69.043890)",68400000.0,193.47221166726808,27.718441696323357
Caratash,8.0,"(38.500000, 27.000000)",1600000.0,64.11509405223752,9.185662793774217
Castalia,7300.0,"(36.083330, -78.066670)",1460000000.0,475.9537705269166,68.18910439285357
Castine,94.0,"(44.383330, -68.750000)",18800000.0,132.33003283278867,18.958703516845997
Castrovillari,15000.0,"(39.800000, 16.200000)",3000000000.0,588.233776004973,84.27527386745882
Caswell County,1360.0,"(36.500000, -79.250000)",272000000.0,290.35901299839935,41.59925243755174
Ceniceros,1025.0,"(26.466670, -105.233330)",204999999.99999997,267.18705144938934,38.27944408031703
Centerville,45.6,"(43.200000, -96.916670)",9120000.0,106.9702667346141,15.3254520438461
Cereseto,6460.0,"(45.083330, 8.300000)",1292000000.0,459.1461024229426,65.78109776297961
Chadong,3700.0,"(28.533330, 109.316670)",740000000.0,389.7352121140657,55.83671505532073
Chail,0.5,"(25.366670, 81.666670)",100000.0,28.36799206540775,4.06423499959296
Chainpur,8200.0,"(25.850000, 83.483330)",1639999999.9999998,492.50900157354135,70.5609447857479
Chajari,18300.0,"(-30.783330, -58.050000)",3660000000.0,623.6607088548957,89.35083156237442
Chandakapur,8800.0,"(20.266670, 76.016670)",1760000000.0000002,502.84469464818386,72.0417223269344
Chandpur,1100.0,"(27.283330, 79.050000)",220000000.00000003,272.7941842093522,39.08276865675732
Changde,1810.0,"(29.083330, 111.750000)",362000000.0,315.8237510601934,45.24754306903471
Chantonnay,31500.0,"(46.683330, 1.050000)",6300000000.0,731.6689958352408,104.82499903885527
Charlotte,4300.0,"(36.166670, -87.333330)",860000000.0,407.34706480949956,58.35993587290344
Charsonville,27000.0,"(47.933330, 1.566670)",5400000000.0,699.2389331911976,100.17879794950728
Charwallas,12000.0,"(29.483330, 75.500000)",2400000000.0,550.8694943191313,78.92215542988619
Chassigny,4000.0,"(47.716670, 5.366670)",800000000.0,398.7744841959485,57.13175651900014
Château-Renard,30000.0,"(47.933330, 2.916670)",6000000000.0,721.2451064114151,103.33158575353995
Chaves,2945.0,"(41.933330, -7.466670)",589000000.0,364.4345178597568,52.211926707055774
Chela,2936.0,"(-3.666670, 32.500000)",587200000.0,364.1066183683984,52.16494909277646
Chelyabinsk,100000.0,"(54.816670, 61.116670)",20000000000.0,1027.688551536126,147.23522800640214
Chergach ,100000.0,"(23.696390, -5.014720)",20000000000.0,1027.688551536126,147.23522800640214
Chernyi Bor,6000.0,"(53.700000, 30.100000)",1200000000.0,449.2786707996776,64.36740726042669
Cherokee Springs,8400.0,"(35.033330, -81.883330)",1680000000.0,496.01185501102384,71.06279276660732
Chervettaz,705.0,"(46.550000, 6.816670)",141000000.0,239.3392566336129,34.289736874716986
Chervony Kut,1700.0,"(50.833330, 34.000000)",340000000.0,310.05343438781483,44.42083940511155
Chetrinahatti,72.0,"(14.500000, 76.500000)",14399999.999999998,122.34972730004459,17.52884175718089
Chiang Khan,367.0,"(17.900000, 101.633330)",73400000.0,197.5285192031844,28.299582124541637
Chicora,303.0,"(40.933330, -79.733330)",60600000.0,186.7040743957408,26.748781936211767
Chisenga,3920.0,"(-10.059440, 33.395000)",784000000.0,396.4121442601041,56.79330800893084
Chitenay,4000.0,"(47.470830, 0.976670)",800000000.0,398.7744841959485,57.13175651900014
Cilimus,1600.0,"(-6.950000, 108.100000)",320000000.0,304.57426539693995,43.63584798484982
Claxton,1455.0,"(32.102500, -81.872780)",291000000.0,296.1825888451481,42.433586454727454
Colby (Wisconsin),104000.0,"(44.900000, -90.283330)",20800000000.0,1039.6113770819088,148.94339137466184
Cold Bokkeveld,5200.0,"(-33.133330, 19.383330)",1040000000.0,430.76271134356995,61.71465657229033
Coleman,469.0,"(43.761110, -84.507780)",93800000.0,212.30169011070677,30.416109727865962
Collescipoli,5000.0,"(42.533330, 12.616670)",1000000000.0,425.8224915920375,61.00687951237138
Conquista,20350.0,"(-19.850000, -47.550000)",4070000000.0000005,643.4433436906895,92.18505672354974
Cosina,1200.0,"(21.166670, -100.866670)",240000000.0,279.86508641957334,40.09580504562896
Cranganore,1460.0,"(10.200000, 76.266670)",292000000.0,296.48156428870226,42.47642016882714
Crescent,78.4,"(35.950000, -97.583330)",15680000.000000002,125.4526595249552,17.97339369165582
Cronstad,3650.0,"(-27.700000, 27.300000)",730000000.0,388.17883289893683,55.613735196041965
Cross Roads,167.0,"(35.633330, -78.133330)",33400000.000000004,156.69763170143236,22.449808842511562
Crumlin,4255.0,"(54.616670, -6.216670)",851000000.0,406.0886771965672,58.17964877441082
Cumberland Falls,17000.0,"(36.833330, -84.350000)",3400000000.0,610.29041099133,87.43529124472362
Cynthiana,6000.0,"(38.400000, -84.250000)",1200000000.0,449.2786707996776,64.36740726042669
Dahmani,18000.0,"(35.616670, 8.833330)",3600000000.0,620.6362844172776,88.91752730789457
Dandapur,5650.0,"(26.916670, 83.966670)",1130000000.0,441.40674684586844,63.23960981979575
Daniel's Kuil,1064.0,"(-28.200000, 24.566670)",212800000.0,270.1376088171329,38.702165522660955
Danville,2000.0,"(34.400000, -87.066670)",400000000.0,325.2328764906899,46.59557280628268
Darmstadt,100.0,"(49.866670, 8.650000)",20000000.0,134.7601601748919,19.306863815765684
Dashoguz,7000.0,"(41.984440, 59.685000)",1400000000.0,470.1158049280228,67.35270877984235
Daule,6580.0,"(-1.870890, -79.957560)",1316000000.0,461.6382157798073,66.13813869504733
De Cewsville,340.0,"(43.000000, -80.000000)",68000000.0,193.1387729917883,27.670670492355935
Deal,28.0,"(40.250000, -74.000000)",5600000.0,92.67672866788536,13.277640639187268
Delhi,0.8,"(28.566670, 77.250000)",160000.0,32.573189335718425,4.666706612204212
Demina,16400.0,"(51.466670, 84.766670)",3279999999.9999995,603.8750607980824,86.5161747020397
Denver,230.0,"(39.782500, -104.930560)",46000000.0,172.16532037938842,24.66583885065635
Dergaon,12500.0,"(26.683330, 93.866670)",2500000000.0,557.5229549428454,79.87538565756547
Desuri,25400.0,"(25.733330, 73.616670)",5080000000.0,686.7886583046931,98.39506779223653
Devgaon,12000.0,"(19.000000, 81.000000)",2400000000.0,550.8694943191313,78.92215542988619
Devri-Khera,1140.0,"(24.225000, 76.525000)",227999999.99999997,275.674906080276,39.49548488372561
Dhajala,45000.0,"(22.377780, 71.427220)",9000000000.0,812.5897106547742,116.41837514398571
Dharwar,1800.0,"(14.883330, 75.600000)",360000000.0,315.30957724977804,45.173878243151165
Dhurmsala,32000.0,"(32.233330, 76.466670)",6400000000.0,735.065647825949,105.31163171522671
Didim,3396.0,"(37.351720, 27.329970)",679200000.0,380.0310780551044,54.44641992296746
Diep River,1000.0,"(-33.750000, 18.566670)",200000000.0,265.2537415067717,38.00246198317984
Distrito Quebracho,400.0,"(-31.883330, -60.466670)",80000000.0,202.59436514879098,29.02535744015823
Djati-Pengilon,166000.0,"(-7.500000, 111.500000)",33200000000.0,1192.876017283246,170.90136123978573
Djermaia,3950.0,"(12.733330, 15.050000)",790000000.0,397.30197534821,56.92079262764011
Djoumine,10000.0,"(36.950000, 9.550000)",2000000000.0,522.109407498689,74.80174566745158
Dokachi,3840.0,"(23.500000, 90.333330)",768000000.0,394.0155226055479,56.449948014089784
Dolgovoli,1600.0,"(50.750000, 25.300000)",320000000.0,304.57426539693995,43.63584798484982
Domanitch,438.0,"(40.000000, 29.000000)",87600000.0,208.0745932849005,29.810500602394594
Dong Ujimqin Qi,128800.0,"(45.500000, 119.033330)",25760000000.000004,1107.1023530504776,158.61271115082704
Donga Kohrod,230.0,"(21.866670, 82.450000)",46000000.0,172.16532037938842,24.66583885065635
Dongtai,5500.0,"(32.916670, 120.783330)",1100000000.0,437.9274673072919,62.7411392321896
Doroninsk,3891.0,"(51.200000, 112.300000)",778200000.0,395.54739300564063,56.66941653623764
Dosso,1250.0,"(13.050000, 3.166670)",250000000.0,283.2453268424824,40.58008646400183
Douar Mghila,1161.0,"(32.333330, -6.300000)",232200000.0,277.15880128294634,39.7080800792021
Dowa,642.0,"(-13.666670, 33.916670)",128400000.0,232.83998909004154,33.35859763294769
Drake Creek,5000.0,"(36.400000, -86.500000)",1000000000.0,425.8224915920375,61.00687951237138
Dresden (Ontario),47700.0,"(42.520000, -82.260000)",9540000000.0,826.6349700725472,118.43061607991307
Dubrovnik,1900.0,"(42.458330, 18.441670)",380000000.0,320.3634430711838,45.897937186316575
Dunbogan,30.0,"(-31.666670, 152.833330)",6000000.0,94.57642193257671,13.549806530838952
Dundrum,2270.0,"(52.550000, -8.033330)",454000000.0,337.57379269082963,48.36363532660512
Durala,13200.0,"(30.300000, 76.633330)",2640000000.0,566.529216345736,81.16569773621787
Duruma,577.0,"(-4.000000, 39.500000)",115399999.99999999,225.6437585484949,32.327605662678565
Duwun,2117.0,"(33.433330, 127.266670)",423400000.0,330.7166216263327,47.38121984318751
Dwaleni,3230.0,"(-27.200000, 31.316670)",646000000.0,374.47081881779957,53.64981083808898
Dyalpur,300.0,"(26.250000, 82.000000)",60000000.0,186.15850369561343,26.67061893020494
Dyarrl Island,188.0,"(-3.000000, 151.000000)",37600000.0,162.25247938007533,23.245642622389067
Eagle,10000.0,"(40.781670, -96.471670)",2000000000.0,522.109407498689,74.80174566745158
Ehole,2400.0,"(-17.300000, 15.833330)",480000000.0,343.14813645420213,49.162262278087084
Eichstädt,3000.0,"(48.900000, 11.216670)",600000000.0,366.4231294655572,52.496831781417605
Ekeby,3336.0,"(56.033330, 13.000000)",667200000.0,378.0439545249245,54.161728042722615
Ekh Khera,840.0,"(28.266670, 78.783330)",168000000.0,251.99507705426424,36.102915198497485
El Idrissia,10000.0,"(34.416670, 3.250000)",2000000000.0,522.109407498689,74.80174566745158
El Paso de Aguila,17226.0,"(25.370000, -97.370000)",3445200000.0,612.6654122993255,87.77555372850388
El Tigre,5000.0,"(19.967220, -103.051670)",1000000000.0,425.8224915920375,61.00687951237138
Elbert,680.5,"(39.246670, -104.588170)",136100000.0,236.86247960937698,33.93489315349492
Elbogen,107000.0,"(50.183330, 12.733330)",21400000000.0,1048.3427293037905,150.1943176725868
Elenovka,54640.0,"(47.833330, 37.666670)",10928000000.0,860.3267224190047,123.25757735261682
Ellemeet,1470.0,"(51.750000, 4.000000)",294000000.0,297.0773536981185,42.56177792571572
Emmaville,127.0,"(-29.466670, 151.616670)",25400000.0,144.57399860696773,20.712876111032443
Enshi,8000.0,"(30.300000, 109.500000)",1600000000.0,488.9453088556284,70.05038046245913
Ensisheim,127000.0,"(47.866670, 7.350000)",25400000000.0,1102.5294347035288,157.9575567517036
Épinal,277.0,"(48.183330, 6.466670)",55400000.00000001,181.842259277422,26.05223777757473
Erakot,113.0,"(19.033330, 81.891670)",22600000.0,139.69211368998404,20.013456585750475
Erevan,107.2,"(40.300000, 44.500000)",21440000.0,137.54404899851718,19.705706933243516
Ergheo,20000.0,"(1.166670, 44.166670)",4000000000.0,640.1687059306321,91.71590482288903
Erxleben,2250.0,"(52.216670, 11.250000)",450000000.0,336.6963412367111,48.2379243174491
Esnandes,1500.0,"(46.250000, -1.100000)",300000000.0,298.84772755481737,42.8154164410597
Essebi,500.0,"(2.883330, 30.833330)",100000000.0,216.33590103968274,30.994084411991665
Estherville,320000.0,"(43.416670, -94.833330)",64000000000.0,1446.8587235714774,108.28182906592694
Farmington,89400.0,"(39.750000, -97.033330)",17880000000.0,994.3742805877082,142.46234786520992
Farmville,56000.0,"(35.550000, -77.533330)",11200000000.0,866.5699346321053,124.15203197343966
Favars,1500.0,"(44.383330, 2.816670)",300000000.0,298.84772755481737,42.8154164410597
Fayetteville,2360.0,"(36.050000, -94.166670)",472000000.0,341.4561494786282,48.919854120712834
Feid Chair,380.0,"(36.883330, 8.450000)",76000000.0,199.56109316563902,28.590785612558076
Felix,3200.0,"(32.533330, -87.166670)",640000000.0,373.44455115841123,53.50277917893526
Fenghsien-Ku,82.0,"(34.600000, 116.750000)",16400000.0,127.12008438536546,18.212282875678632
Ferguson,220.0,"(36.100000, -81.416670)",44000000.0,169.9292063044497,24.345474509553387
Fermo,10200.0,"(43.181110, 13.753330)",2039999999.9999998,525.1590197647647,75.23865854018489
